review_uid,destination,source,language_review,stars,date,text_clean,polaridad_sugerida,aspecto_sugerido,motivo_minado,score_minado,prioridad_anotacion,label
gm_0b124e990a9a20ea,Líneas y Geoglifos de Nasca y Palpa,Google Maps,es,4,2018-01-15T10:55:50.709Z,Genial. Están muy lejos de todo. Hay que ir en avioneta. Es incómodo y caro... pero es algo único en el mundo. Ir una vez está bien siempre que leas algo sobre las líneas su origen y las teorías sobre sus creadores o de lo contrario no te merece la pena ir. Está bien combinarlo con el parque de Paracas.,negativo,atractivos,estrellas=4 | lex_neg:caro | conector:pero,0.3,alta,negativo
gm_0b124e990a9a20ea,Líneas y Geoglifos de Nasca y Palpa,Google Maps,es,4,2018-01-15T10:55:50.709Z,Genial. Están muy lejos de todo. Hay que ir en avioneta. Es incómodo y caro... pero es algo único en el mundo. Ir una vez está bien siempre que leas algo sobre las líneas su origen y las teorías sobre sus creadores o de lo contrario no te merece la pena ir. Está bien combinarlo con el parque de Paracas.,negativo,costos,estrellas=4 | lex_neg:caro | conector:pero,0.3,alta,negativo
gm_0b124e990a9a20ea,Líneas y Geoglifos de Nasca y Palpa,Google Maps,es,4,2018-01-15T10:55:50.709Z,Genial. Están muy lejos de todo. Hay que ir en avioneta. Es incómodo y caro... pero es algo único en el mundo. Ir una vez está bien siempre que leas algo sobre las líneas su origen y las teorías sobre sus creadores o de lo contrario no te merece la pena ir. Está bien combinarlo con el parque de Paracas.,negativo,gastronomia,estrellas=4 | lex_neg:caro | conector:pero,0.3,alta,ausente
gm_2234a6694da6fb13,Líneas y Geoglifos de Nasca y Palpa,Google Maps,es,5,2024-01-09T16:08:59.946Z,"Impresionante. Una maravilla del mundo. Pero tengan cuidado con qué aerolínea reservan por qué íbamos en Aero Fénix Nazca y tuvimos un aterrizaje forzoso en medio del desierto, el vuelo se siente HORRIBLE",negativo,atractivos,estrellas=5 | lex_neg:horrible | conector:pero,0.3,alta,positivo
gm_2234a6694da6fb13,Líneas y Geoglifos de Nasca y Palpa,Google Maps,es,5,2024-01-09T16:08:59.946Z,"Impresionante. Una maravilla del mundo. Pero tengan cuidado con qué aerolínea reservan por qué íbamos en Aero Fénix Nazca y tuvimos un aterrizaje forzoso en medio del desierto, el vuelo se siente HORRIBLE",negativo,seguridad,estrellas=5 | lex_neg:horrible | conector:pero,0.3,alta,ausente
gm_2234a6694da6fb13,Líneas y Geoglifos de Nasca y Palpa,Google Maps,es,5,2024-01-09T16:08:59.946Z,"Impresionante. Una maravilla del mundo. Pero tengan cuidado con qué aerolínea reservan por qué íbamos en Aero Fénix Nazca y tuvimos un aterrizaje forzoso en medio del desierto, el vuelo se siente HORRIBLE",negativo,limpieza,estrellas=5 | lex_neg:horrible | conector:pero,0.3,alta,positivo
gm_285df6c18dde0d66,Líneas y Geoglifos de Nasca y Palpa,Google Maps,es,5,2019-01-11T16:28:44.784Z,"Es un sitio enigmatico, te atrapa con toda su historia. El viaje en avioneta es terrible, pero vale la pena.",negativo,atractivos,estrellas=5 | lex_neg:terrible | conector:pero,0.3,alta,negativo
gm_285df6c18dde0d66,Líneas y Geoglifos de Nasca y Palpa,Google Maps,es,5,2019-01-11T16:28:44.784Z,"Es un sitio enigmatico, te atrapa con toda su historia. El viaje en avioneta es terrible, pero vale la pena.",negativo,gastronomia,estrellas=5 | lex_neg:terrible | conector:pero,0.3,alta,ausente
gm_85b2622e31cd22e5,Líneas y Geoglifos de Nasca y Palpa,Google Maps,es,5,2015-09-29T19:21:18.038Z,"Las líneas de Nazca, todavía no se sabe como han llegado allí, pero se trata de numerosos dibujos, algunos de más de 100m, hechos con perfectas líneas paralelas que se pueden ver desde el aire. Aunque es caro merece la pena la experiencia, eso sí, marea muchísimo y no lo disfrutas tanto como querrías.",negativo,costos,"estrellas=5 | lex_neg:caro | conector:pero,aunque",0.3,alta,negativo
gm_11042f458b146726,Museo Tumbas Reales del Señor de Sipán,Google Maps,es,5,2021-08-30T17:45:44.873Z,"RECERDEN RESERVAR!!! Lamentablemente ahora es así 😕, pero luego de eso el museo es bellísimo, lleno de historia 😁",negativo,atractivos,estrellas=5 | lex_neg:lleno | conector:pero,0.3,alta,negativo
gm_11042f458b146726,Museo Tumbas Reales del Señor de Sipán,Google Maps,es,5,2021-08-30T17:45:44.873Z,"RECERDEN RESERVAR!!! Lamentablemente ahora es así 😕, pero luego de eso el museo es bellísimo, lleno de historia 😁",negativo,alojamiento,estrellas=5 | lex_neg:lleno | conector:pero,0.3,alta,ausente
gm_ae4aee8079809a51,Museo Tumbas Reales del Señor de Sipán,Google Maps,es,4,2022-10-18T01:33:35.544Z,"Todo bien pero tener la sección de los electrónicos cerrados fue una decepción, creo que ese es uno de los atractivos por los que me animé a visitarlo con mis hijos. Deben solucionar pronto porque no ayuda a fomentar su visita.",negativo,atencion_servicio,estrellas=4 | lex_neg:decepcion | conector:pero,0.3,alta,ausente
gm_eec8a9c470e9ed0d,Museo Tumbas Reales del Señor de Sipán,Google Maps,es,5,2023-03-06T15:53:46.033Z,"Fue una buena opción para ir de visita, no demora nada para comprar las entradas y es recomendable ir con guía ya que te explica casi todo de lo que hay en el museo, te cobra un aprox de 50 soles pero lo puedes pagar en grupo para que te salga más económico. Bonita experiencia.",negativo,atractivos,estrellas=5 | lex_neg:demora | conector:pero,0.3,alta,positivo
gm_eec8a9c470e9ed0d,Museo Tumbas Reales del Señor de Sipán,Google Maps,es,5,2023-03-06T15:53:46.033Z,"Fue una buena opción para ir de visita, no demora nada para comprar las entradas y es recomendable ir con guía ya que te explica casi todo de lo que hay en el museo, te cobra un aprox de 50 soles pero lo puedes pagar en grupo para que te salga más económico. Bonita experiencia.",negativo,costos,estrellas=5 | lex_neg:demora | conector:pero,0.3,alta,positivo
gm_eec8a9c470e9ed0d,Museo Tumbas Reales del Señor de Sipán,Google Maps,es,5,2023-03-06T15:53:46.033Z,"Fue una buena opción para ir de visita, no demora nada para comprar las entradas y es recomendable ir con guía ya que te explica casi todo de lo que hay en el museo, te cobra un aprox de 50 soles pero lo puedes pagar en grupo para que te salga más económico. Bonita experiencia.",negativo,atencion_servicio,estrellas=5 | lex_neg:demora | conector:pero,0.3,alta,negativo
gm_300e7ee3780ea737,Parque Nacional Huascarán,Google Maps,es,4,2019-04-20T02:04:03.993Z,"Solo visite Parón pero fue lo máximo, el camino es pesimo",negativo,accesibilidad,estrellas=4 | lex_neg:pesimo | conector:pero,0.3,alta,negativo
gm_133b1909d8f54528,Sitio Arqueológico de Ollantaytambo,Google Maps,en,5,2025-12-28T16:53:38.151Z,"If you already have a general ticket to visit sites that you got elsewhere, bring it! There was a rather long line to buy a ticket at this site. We went around 9am. Glad we did as past noon/1pm it got a bit crowded from more tours arriving. We did the main stops first at higher levels with lower crowds and then did the base level stuff at the end when more crowds arrived as those were less busy. Theres a free bathroom here, but bring toilet paper. If you’re a woman, go to the bathroom early as you’ll not have a line to the bathroom. If you go late, then the line was quite longer.",negativo,costos,estrellas=5 | lex_neg:crowded | conector:but,0.3,alta,negativo
gm_133b1909d8f54528,Sitio Arqueológico de Ollantaytambo,Google Maps,en,5,2025-12-28T16:53:38.151Z,"If you already have a general ticket to visit sites that you got elsewhere, bring it! There was a rather long line to buy a ticket at this site. We went around 9am. Glad we did as past noon/1pm it got a bit crowded from more tours arriving. We did the main stops first at higher levels with lower crowds and then did the base level stuff at the end when more crowds arrived as those were less busy. Theres a free bathroom here, but bring toilet paper. If you’re a woman, go to the bathroom early as you’ll not have a line to the bathroom. If you go late, then the line was quite longer.",negativo,limpieza,estrellas=5 | lex_neg:crowded | conector:but,0.3,alta,negativo
gm_133b1909d8f54528,Sitio Arqueológico de Ollantaytambo,Google Maps,en,5,2025-12-28T16:53:38.151Z,"If you already have a general ticket to visit sites that you got elsewhere, bring it! There was a rather long line to buy a ticket at this site. We went around 9am. Glad we did as past noon/1pm it got a bit crowded from more tours arriving. We did the main stops first at higher levels with lower crowds and then did the base level stuff at the end when more crowds arrived as those were less busy. Theres a free bathroom here, but bring toilet paper. If you’re a woman, go to the bathroom early as you’ll not have a line to the bathroom. If you go late, then the line was quite longer.",negativo,atencion_servicio,estrellas=5 | lex_neg:crowded | conector:but,0.3,alta,ausente
gm_3fd1e5d1857287e1,Sitio Arqueológico de Ollantaytambo,Google Maps,en,5,2022-05-27T01:36:50.687Z,Overpriced at 70 soles if you buy the single ticket but it is spectacular. I did it twice. Once at 8am which took an hour and i had the place to myself and at 2pm which took 2 hours due to the hordes and bottlenecks that creates. So go early!,negativo,costos,estrellas=5 | lex_neg:overpriced | conector:but,0.3,alta,negativo
gm_5a3777eb223c5791,Sitio Arqueológico de Ollantaytambo,Google Maps,en,5,2024-09-23T13:26:58.278Z,"Incredible, but crowded. Most visitors seem not to be interested in the history of this impressive place, though. Just good selfie spots... that's why a lot of groups of not very good looking people often block your view.",negativo,atractivos,estrellas=5 | lex_neg:crowded | conector:but,0.3,alta,negativo
gm_5a3777eb223c5791,Sitio Arqueológico de Ollantaytambo,Google Maps,en,5,2024-09-23T13:26:58.278Z,"Incredible, but crowded. Most visitors seem not to be interested in the history of this impressive place, though. Just good selfie spots... that's why a lot of groups of not very good looking people often block your view.",negativo,costos,estrellas=5 | lex_neg:crowded | conector:but,0.3,alta,ausente
gm_8cf08de0163e8f2d,Sitio Arqueológico de Ollantaytambo,Google Maps,en,5,2017-06-06T12:44:08.728Z,Was really crowded but still worth it. Llama and alpaca graze on the grass at the bottom and each step up the ruins reveals a more majestic view. If you are really feeling adventurous try hiking up to the flag on the top of the mountain opposite the largest set of ruins. If buying lunch in the town don't go anywhere that doesn't have their clay oven hot and cooking something already.,negativo,atractivos,estrellas=5 | lex_neg:crowded | conector:but,0.3,alta,negativo
gm_8cf08de0163e8f2d,Sitio Arqueológico de Ollantaytambo,Google Maps,en,5,2017-06-06T12:44:08.728Z,Was really crowded but still worth it. Llama and alpaca graze on the grass at the bottom and each step up the ruins reveals a more majestic view. If you are really feeling adventurous try hiking up to the flag on the top of the mountain opposite the largest set of ruins. If buying lunch in the town don't go anywhere that doesn't have their clay oven hot and cooking something already.,negativo,costos,estrellas=5 | lex_neg:crowded | conector:but,0.3,alta,negativo
gm_8cf08de0163e8f2d,Sitio Arqueológico de Ollantaytambo,Google Maps,en,5,2017-06-06T12:44:08.728Z,Was really crowded but still worth it. Llama and alpaca graze on the grass at the bottom and each step up the ruins reveals a more majestic view. If you are really feeling adventurous try hiking up to the flag on the top of the mountain opposite the largest set of ruins. If buying lunch in the town don't go anywhere that doesn't have their clay oven hot and cooking something already.,negativo,accesibilidad,estrellas=5 | lex_neg:crowded | conector:but,0.3,alta,negativo
gm_ca05da26a5f0b846,Sitio Arqueológico de Ollantaytambo,Google Maps,en,5,2024-08-19T01:52:07.147Z,"Absolutely a must-see place. It could get a bit crowded, especially in the middle of the day, but still, its beauty pays off.",negativo,atractivos,estrellas=5 | lex_neg:crowded | conector:but,0.3,alta,negativo
gm_ec53f41c005975c5,Sitio Arqueológico de Ollantaytambo,Google Maps,en,5,2024-09-03T02:38:42.823Z,Very crowded but totally worth it,negativo,costos,estrellas=5 | lex_neg:crowded | conector:but,0.3,alta,negativo
gm_67e0f3a5a0f60e0c,Valle del Colca,Google Maps,es,4,2022-03-08T00:34:49.764Z,La época de marzo no es la indicada.. lleno de neblina no se veía el cañón... pero si se avistaron los cóndores en los miradores antes del cañón,negativo,atractivos,estrellas=4 | lex_neg:lleno | conector:pero,0.3,alta,negativo
gm_55cead743127535e,Reserva Nacional de Paracas,Google Maps,es,5,2013-02-17T14:54:14.685Z,Una de las playas más solitarias y hermosas que haya visitado alguna vez. El acceso por tierra es un poco accidentado pero las vías están en estado muy aceptable. A escasos 20 minutos del punto de control de acceso a la reserva nacional de Paracas.,neutro,seguridad,estrellas=5 | lex_neu:aceptable,0.26,alta,ausente
gm_6f16d2c4338f288f,Museo Tumbas Reales del Señor de Sipán,Google Maps,es,4,2019-08-01T23:35:46.156Z,"Muy bueno , es muy informativo desde el inicio ,todas la reliquias se encuentra en un buen estado y en constante mantenimientos y esto se ve muy claro al pedirte guardar tu celular en un cuarto específico. Cuentan con guías los cuales están bien informados y hacen que el recorrido sea más informativo.",neutro,seguridad,estrellas=4 | lex_neu:informativo,0.2,alta,ausente
gm_f6ff27669f94afaa,Santuario Arqueológico de Pachacámac,Google Maps,es,5,2019-02-14T02:50:51.647Z,"En esta época tener en cuenta el clima caluroso, muy buena atención y mucha seguridad, estacionamiento ok",neutro,seguridad,estrellas=5 | lex_neu:ok,0.2,alta,ausente
gm_e1d76e2c7d94cd57,Ciudadela de Kuélap,Google Maps,es,4,2025-07-14T13:04:09.553Z,"Muy bonito lugar, es maravilloso conocer más acerca de nuestro Perú, recomiendo mucho la visita guiada para ir conociendo la historia de la Llaqta. Lo único que debo rescatar para los viajeros en moto, es que tengan cuidado con la policía de carreteras que hay en esa zona, intentaron sacarme dinero alegando que mi licencia era falsa y que tenía multas, pese a que tengo todo en orden, no se dejen amedrentar, por lo demás muy hermoso recorrido.",positivo,seguridad,"estrellas=4 | lex_pos:hermoso,maravilloso,recomiendo,bonito",0.76,media,positivo
gm_57d47c74d66309fd,Circuito Mágico del Agua,Google Maps,en,3,2018-08-26T04:14:13.851Z,"I thought this place was popular for their fountains but I wasn't that impressed. Sure there's a big variety of fountains but nothing that amazing. The fountain at Bellagio still is my top one to watch. The one here is mediocre and the music they play is eh and the speakers they have aren't great either. The laser show they have isn't anything magnificent, I actually left after 5 minutes.",neutro,atractivos,estrellas=3 | estrellas_medias | lex_neu:mediocre,0.66,media,positivo
