review_uid,destination,source,language_review,stars,publishedAtDate,text_clean,pool,atractivos,costos,seguridad,accesibilidad,limpieza,atencion_servicio,gastronomia,alojamiento
gm_85f50afcd9ef2bcf,Ciudadela de Kuélap,Google Maps,es,5,2019-01-26T19:58:22.118Z,"Un lugar muy lindo los paisajes son geniales lo único malo de todo que las diferentes actividades de las agencias inician muy tarde y además de eso llegan demorados a eso agregamos que los guías no están tan capacitados en atención al pasajero ni cortesía, la comida en todos los lugares es lo mismo no tiene variedad",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_d436e7635a84886f,Ciudadela de Kuélap,Google Maps,en,4,2025-05-13T12:24:54.121Z,"We decided to drive instead of taking the gondola. The road was sketchy in a few spots with small durrumbes (land slides), but overall it wasn't too bad. We didn't realize that we should have paid for tickets online, but a very helpful woman who worked there helped us navigate the process due to the website being in Spanish. We arrived to the ruins at 9:30 am on a weekday and had the place to ourselves. We didn't see any other visitors until we were on our way back down. The site and grounds are very interesting and we'll maintained. The pathways are good but be prepared for climbing and descending stairs. There were a few people positioned along the route to offer information and guidance. It was a good experience and I recommend it.",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_c6145d8197b6a35e,Ciudadela de Kuélap,Google Maps,es,5,2019-07-03T18:55:59.892Z,Bien linda y grande la inversión esperando que nuestros hermanos del Perú y amigos de otros países quedan cordialmente invitados a conocer esta experiencia maravillosa.,B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_9a377a24b8540611,Ciudadela de Kuélap,Google Maps,es,4,2023-12-26T23:03:25.637Z,"Vale la pena pasear en el teleférico, cómodo, seguro, sin colas y un excelente servicio... Pero, una vez que bajas de la cabina se acabó la buena experiencia, no te explican que tienes que hacer una caminata de aproximadamente 1 hora hasta las ruinas (kilómetro y medio de subidas y bajadas), por un camino donde los primeros 200 metros están bien conservados y el resto es un desastre. Al llegar a la fortaleza, supuestamente, tienes que haber sacado un ticket en línea y solo deberían entrar 13 personas a la vez por 45 minutos. En mi turno dejaron entrar como a 30. Osea, por las puras uno saca un turno. Los 45 minutos son en verdad 15, por qué lo que está habilitado para recorrer es solo una mínima parte. Bueno, en verdad es a criterio de los de seguridad, por qué habia un trayecto mayor para recorrer pero sin mayor explicación, solo el YO estoy diciendo que no se puede ir por allá, te impiden hacer un mayor recorrido. Si no está listo para recibir turismo, por qué no lo cierran y se dedican a hacer las cosas bien.",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_722c372b5b8d452e,Ciudadela de Kuélap,Google Maps,en,4,2022-07-31T01:12:55.012Z,"As of a few weeks ago because they’re busy making repairs after a colapse, it opened back up and we were allowed to view the outside of one of the entrances, but not go inside…. yet I found it worth it for the journey up that demonstrated how steep and inaccessible the place is to get to being 10,000 feet up. After seeing the ruins and taking that 1 kilometer hike up to narrow entrance (one of three), I enjoyed how I could now notice bits of ruins and the edge of the fortress peeking out from above on my way down while in the cable car to try to imagine what the Inca saw when going up and taking over the Cloud people… it surely deserves five stars when fully open. … but still worth the money and worth exploring north Peru",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_33ada89c7125b55e,Ciudadela de Kuélap,Google Maps,es,4,2025-06-17T13:51:06.123Z,"La fortaleza es maravillosa. El servicio del teleférico y las cabinas de primera. El servicio del ministerio de cultura muy malo. No hay ningún tipo de información, la venta de entradas solo por internet y uno llega sin saber que hacer. Las reparaciones y reconstrucción es grande.",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_305bff750201b6af,Ciudadela de Kuélap,Google Maps,es,2,2019-07-10T01:47:39.461Z,"Pensé, de acuerdo a los blogs que leí el ingreso era de 15 soles. Pero cuando llegue al lugar el ingreso al complejo era de 30 soles por persona, un precio considero excesivo. Muchos lugares del complejo estaban en reconstrucción y era difícil poder apreciar este hermoso lugar",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_b8f9a63faaf06f70,Ciudadela de Kuélap,Google Maps,en,5,2025-08-21T04:05:15.128Z,"I was a bijr skeptical about heading there, but if you are already doing gocta, then why not. Archeological site is ome thing, I was more impressed by the views on this place. So good that I kept looking at them. Plus the cable car heading up is also amazing. Important thing to notice that they don't sell the tickets for the fortress itself anywhere. You have to buy it online I'm going to add the QR code to do so which also has the website. If you go to the cable car entrance, they will also tell you to book it online. And the idea to book that is that choose an entrance which will be at least 1 hour or 1.5 hours later to when you are at the cable car insurance because it will take 20 minutes to get up then almost 30 minutes of walking to that place and then you will have you will get the limit end entry so choose your entry time one or 1.5 hours later.",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_7cdbb238125b5f59,Ciudadela de Kuélap,Google Maps,en,1,2025-09-03T19:30:53.338Z,"Had a bad experience. First, they require you to book tickets online in advance. And choose a time slot for the visit. Then, onsite, they don't accept credit card to buy the télécabin tickets, And The First Atm is 1h of car away!!! You​ go to the fortress and you find a macchu picchu-like circuit were tourists are parked like cattle, even though they are very few. A lot of people fake-working. No shelter for the rain for the tourists (only for the workers). Etcetc You can do better Peru. This is the worst place I've visited here. The Amazonas has way better spots.",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_3ef1a75ecbfd0d71,Ciudadela de Kuélap,Google Maps,es,5,2024-05-28T07:33:09.847Z,"Vale muchisimo el camino en bus (90 min aprox, curvas, subidas, bajadas, cansancio, mareo para algunos, calor). La recompensa: ver una ciudadela escondida, maravillosa, increible, que no esperas encontrar. Nosotros contratamos un tour y el operador se encargó de todo. Lo unico que tuvimos que hacer fue registrarnos por escrito con nuestros documentos.",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_c07880d2c4b553d6,Ciudadela de Kuélap,Google Maps,es,3,2024-01-17T19:15:45.275Z,"No dejan ver, apenas una parte muy pequeña; esta en refacción. Tanto gasto para ir y para eso, pienso que no vale la pena. Deben cerrar hasta q terminen la refacción completa y recién abrir. Piensan en sus propios intereses y no en la calidad de servicio que brindan a los usuarios.",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_b0e212228a767f9a,Ciudadela de Kuélap,Google Maps,es,5,2019-12-12T00:40:56.078Z,"Increíble experiencia, altamente recomendado. El teleférico va lento, pero permite apreciar el paisaje, la caminata de disfruta con un buen clima.",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_2275f197732d1e1f,Ciudadela de Kuélap,Google Maps,es,4,2021-08-09T23:18:54.515Z,"Lugar turístico con mucha historia, lo malo es que se encuentra en mal estado de conservación",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_1bfe9a62c4bb5314,Ciudadela de Kuélap,Google Maps,es,4,2019-12-11T23:51:24.941Z,"Es un legado excelente, lo visité en diciembre 2019 y aún no reparan del todo el ingreso principal, esperamos que acaben pronto. No olviden pagar antes de poder entrar a la fortaleza para no tener problema adentro. El teleférico es muy seguro, barato y practico 20 soles. Es un destino obligado para cualquier visitante.",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_ca97a65923655c10,Ciudadela de Kuélap,Google Maps,es,1,2018-08-29T05:21:10.528Z,Ante la majestuosidad de la Cultura Chachapollas solo queda admirar lo que el paso del tiempo no ha podido derribar....,B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_fa8d66d0095146a9,Ciudadela de Kuélap,Google Maps,es,3,2022-12-07T00:34:04.411Z,Impresionante pero no vale la pena ir ahora. Esta cerrado por mantenimiento y solo se puede ver un lado de la fortaleza desde fuera,B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_b61015a63ae0f832,Complejo Arqueológico Chan Chan,Google Maps,en,1,2022-05-27T20:34:07.019Z,Not interesting compared to the Huaca museum. They put in a few broken vases and call it a museum.,B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_46564c899f7a5d84,Complejo Arqueológico Chan Chan,Google Maps,es,2,2021-07-30T01:41:27.336Z,"Un buen lugar para aprender parte de nuestra historia, pero lo califico con dos estrellas porque no se pudo ingresar a todos los sitios de la ciudadela. El gobierno debería tomar en serio nuestra cultura e invertir más en estos sitios.",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_cc570b1ead9c59b7,Complejo Arqueológico Chan Chan,Google Maps,es,3,2017-12-26T23:53:32.063Z,Debería ser posible visitar mas de este lugar. Cuenta con hermosas vistas pero es muy corto él recorrido.,B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_9051e5d3d5247b17,Complejo Arqueológico Chan Chan,Google Maps,es,2,2023-11-26T14:25:35.684Z,"Opino que es excelente el hecho de que puedes entrar sin espera y que por una entrada a puedes visitar las ruinas y el museo, en si en mi opinión fue aburrido y el museo era pequeño, no contiene mucha información sobre Chan Chan.",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_0621e2a562918c21,Complejo Arqueológico Chan Chan,Google Maps,es,5,2019-11-19T12:45:00.768Z,"La visita permite entender la cosmovisión de los antiguos mochicas. En las paredes de esta ciudadela esta grabado el valor del mar, los peces, aves y agua. Se aprecia aún un gran reservorio valioso recurso en una zona árida.",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_afa794481e06346a,Complejo Arqueológico Chan Chan,Google Maps,es,5,2021-01-02T18:44:50.433Z,Buenisimo... Solo abre los sábados y domingos de 9am a 4pm. 10 soles los adultos y 1 sol los niños,B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_e012fdcf59b6c3c6,Complejo Arqueológico Chan Chan,Google Maps,es,5,2019-08-10T15:43:56.383Z,"El Museo de Sitio de Chan Chan un museo muy interesante con objetos de valor y tmb replicas, que nos muestra claramente la historia de esa epoca , hay jarros platos y muchos objetos tmb una replica grande tamaño de una sala de la ciudad de chan chan donde esta permitido tomar las fotos que kieras, el recorrido solo demorará 20 minutos aprox y con guia 30 minutos, si deseas ir por tu cuenta tmb es una buena opcion todo tiene su letrero, la entrada esta 10 soles y esta abierto hasta las 4pm.",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_8db8dd7d331414b6,Complejo Arqueológico Chan Chan,Google Maps,es,3,2022-12-07T02:07:20.152Z,"El museo es pequeño, no es necesario contratar un guía, lo malo que ninguna imagen, réplica o foto tiene descripción, no hay forma de saber que estas viendo, eso me parece terrible porque los guías (en su mayoria) cobran mucho, el museo se ve en 20 minutos máximo.",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_29f7fd1b005174f6,Complejo Arqueológico Chan Chan,Google Maps,es,5,2025-04-16T02:53:16.464Z,"- Hubo poca gente (para mi mejor, disfruté a mi ritmo) - La orientación hacia el complejo arqueológico no fue clara, tuve que salir a la carretera para ingresar por la vía de para autos, hasta que me dijeron que había un corte de camino por detrás del museo - El complejo en general estaba bien señalizado, fácil de recorrer - Aproveché en recoger botellas, plásticos y palitos de helado (dejados en algunas áreas por el mismo personal que trabaja en remodelar) pero no era excesiva la cantidad de basura.",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_cf8bbb37a4ef8b85,Complejo Arqueológico Chan Chan,Google Maps,es,2,2018-02-01T12:08:54.933Z,"Interesante de mostrar la historia ,desde el ingreso se muestra mucho descuido,la conservacion es falta de cultura turistica ,falta capacitacion de calidad del servicio al turista",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_3af0738ad4073d47,Complejo Arqueológico Chan Chan,Google Maps,es,5,2022-01-04T03:16:37.123Z,"Dejenme decirles estimados amigos que las dos veces que he visitado tanto el Museo de Sitio como el palacio de Chan Chan, no me he llevado decepciones. Es un lugar que tiene magia, que representa una época tan rica y llena de conocimientos. Cuando visites estos lugares, asegurate de contratar un guía autorizado, porque caminar en circulos no te permitirá aprender lo suficiente acerca del significado de las estructuras y de las costumbres de nuestros antecesores. Como trujillanos, tenemos el deber de conocer acerca de nuestra propia historia.",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_dcff2742dfa87740,Complejo Arqueológico Chan Chan,Google Maps,en,1,2023-09-04T04:13:00.904Z,"Museum is very average. Very small, nothing in English. Not much there full stop. Would recommend going straight to the town",B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
gm_8f7b271fb7b1e142,Complejo Arqueológico Chan Chan,Google Maps,es,3,2021-08-26T18:48:53.179Z,Bastante educativa y lo más agradable es que te puedes llevar de recuerdo una foto que te la envían a tu cel o tu correo,B_minado,ausente,ausente,ausente,ausente,ausente,ausente,ausente,ausente
